,created_at,public_metrics,text,entities,id,context_annotations
359,2020-07-04T17:08:29.000Z,"{'retweet_count': 113, 'reply_count': 17, 'like_count': 827, 'quote_count': 10}","Right now, the US is training the worlds smartest kids and then sending them back to their country of origin to help them win - esp if that country is China. 

We need to stop sending them back and increase Visas for highly educated kids (or stop recruiting them up front?) https://t.co/fqvhzqTR02","{'annotations': [{'start': 15, 'end': 16, 'probability': 0.892, 'type': 'Place', 'normalized_text': 'US'}, {'start': 151, 'end': 155, 'probability': 0.9698, 'type': 'Place', 'normalized_text': 'China'}], 'urls': [{'start': 274, 'end': 297, 'url': 'https://t.co/fqvhzqTR02', 'expanded_url': 'https://twitter.com/chamath/status/1279462097550626817/photo/1', 'display_url': 'pic.twitter.com/fqvhzqTR02'}]}",1279462097550626817,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847544972781826048', 'name': 'Careers', 'description': 'Careers'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '961961812492148736', 'name': 'Recruitment', 'description': 'Recruitment'}}]"
360,2020-07-04T17:08:28.000Z,"{'retweet_count': 28, 'reply_count': 12, 'like_count': 354, 'quote_count': 1}","Choice 1:

Allow them to enter the draft and allow your favorite team (USA) who happens to have the #1 draft pick, to draft them. 

Choice 2: 

Send them to one of your rivals (China, India, Russia) who gets a little closer to winning b/c of them

Choice 3:

Stop recruiting ITFP","{'annotations': [{'start': 177, 'end': 181, 'probability': 0.983, 'type': 'Place', 'normalized_text': 'China'}, {'start': 184, 'end': 188, 'probability': 0.9719, 'type': 'Place', 'normalized_text': 'India'}, {'start': 191, 'end': 196, 'probability': 0.9818, 'type': 'Place', 'normalized_text': 'Russia'}]}",1279462093062725632,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847544972781826048', 'name': 'Careers', 'description': 'Careers'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '961961812492148736', 'name': 'Recruitment', 'description': 'Recruitment'}}]"
361,2020-07-04T17:08:28.000Z,"{'retweet_count': 496, 'reply_count': 104, 'like_count': 3096, 'quote_count': 53}","If immigration policy was like running a professional sports team:

1. Recruit the world’s best, young players.

2. Give them the best facilities and coaches.

3. Help them develop into an All-American or Five star Recruits.

Now you have a choice...",,1279462092022534144,
362,2020-07-03T16:19:29.000Z,"{'retweet_count': 149, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @virgingalactic: The cabin of our spaceship combines progressive, beautiful and functional design. Perhaps most importantly, it will ens…","{'mentions': [{'start': 3, 'end': 18, 'username': 'virgingalactic'}]}",1279087378456436736,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1233044142181085184', 'name': 'Virgin Galactic'}}]"
363,2020-06-30T21:02:53.000Z,"{'retweet_count': 136, 'reply_count': 141, 'like_count': 1417, 'quote_count': 29}","A simple way to streamline online peer to peer payments:

Send To Venmo:
&gt;send $25 to $v/user

Send To Cash app:
&gt;send $25 to $c/user

Send To Zelle:
&gt;send $25 to $z/user

All big user networks should work together to allow users to send money across networks.","{'annotations': [{'start': 66, 'end': 70, 'probability': 0.4566, 'type': 'Product', 'normalized_text': 'Venmo'}], 'cashtags': [{'start': 89, 'end': 91, 'tag': 'v'}, {'start': 132, 'end': 134, 'tag': 'c'}, {'start': 172, 'end': 174, 'tag': 'z'}]}",1278071530811879424,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596794716162', 'name': 'Financial services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1260258664293601280', 'name': 'Cash App'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10041560009', 'name': 'Venmo'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894852779900928', 'name': 'Stocks & indices', 'description': 'Stocks'}}]"
364,2020-06-29T19:36:27.000Z,"{'retweet_count': 536, 'reply_count': 130, 'like_count': 2353, 'quote_count': 46}","Does @federalreserve actually believe buying foreign company bonds with US taxpayer dollars helps America?

All it does is move the markets higher and distracts us from what’s actually happening to Main St jobs and earning power

This is what a kleptocracy looks like. https://t.co/qqkB7hx6Mt","{'annotations': [{'start': 72, 'end': 73, 'probability': 0.8205, 'type': 'Place', 'normalized_text': 'US'}, {'start': 98, 'end': 104, 'probability': 0.9884, 'type': 'Place', 'normalized_text': 'America'}, {'start': 198, 'end': 204, 'probability': 0.3092, 'type': 'Place', 'normalized_text': 'Main St'}], 'mentions': [{'start': 5, 'end': 20, 'username': 'federalreserve'}], 'urls': [{'start': 269, 'end': 292, 'url': 'https://t.co/qqkB7hx6Mt', 'expanded_url': 'https://twitter.com/zerohedge/status/1277592693531725824', 'display_url': 'twitter.com/zerohedge/stat…'}]}",1277687391411515392,
365,2020-06-29T15:02:59.000Z,"{'retweet_count': 286, 'reply_count': 261, 'like_count': 6077, 'quote_count': 30}","I’m writing a guide to investing. But it will only be tweeted. 

“An Opus to Main Street”

A collection of thoughts on how I break down investing problems. YMMV. 

I’ve been procrastinating so writing this here to kick me in the ass to finish and tweet it.",,1277618574962511872,
366,2020-06-29T02:18:16.000Z,"{'retweet_count': 102, 'reply_count': 107, 'like_count': 742, 'quote_count': 3}","It’s either negligence or incompetence to not have done anything about this. 

Either answer is terrible and probably isn’t what people intended when they voted to Make America Great Again...  https://t.co/6RYQYjDe31","{'annotations': [{'start': 169, 'end': 175, 'probability': 0.8641, 'type': 'Place', 'normalized_text': 'America'}], 'urls': [{'start': 193, 'end': 216, 'url': 'https://t.co/6RYQYjDe31', 'expanded_url': 'https://www.nytimes.com/2020/06/28/us/politics/russian-bounties-warnings-trump.html?referringSource=articleShare', 'display_url': 'nytimes.com/2020/06/28/us/…'}]}",1277426127376576519,
367,2020-06-28T03:18:55.000Z,"{'retweet_count': 620, 'reply_count': 116, 'like_count': 2436, 'quote_count': 37}","To all those who thinks wearing a mask decreases your oxygen intake or increases your CO2 retention, it doesn’t. https://t.co/8sB4mhArZx","{'urls': [{'start': 113, 'end': 136, 'url': 'https://t.co/8sB4mhArZx', 'expanded_url': 'https://twitter.com/MurseWordsworth/status/1276799020673888258', 'display_url': 'twitter.com/MurseWordswort…'}]}",1277079000028831744,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '864925500627484672', 'name': 'Family and life stages', 'description': 'Family and Life Stages'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '864926035569135616', 'name': 'Parenting K-6 kids', 'description': 'Parenting K-6 kids'}}]"
368,2020-06-27T15:56:21.000Z,"{'retweet_count': 314, 'reply_count': 131, 'like_count': 2050, 'quote_count': 11}","🤔 

Mar: stopped coronavirus: F

Apr: stoped economic depression: F

May: de-politicize masks + save lives: F

Jun: Said or did something when he found out Russia was paying bounties to assasinate our soldiers: F

The functional competence of the WH is at all time lows. https://t.co/USro4EdeEA","{'annotations': [{'start': 157, 'end': 162, 'probability': 0.989, 'type': 'Place', 'normalized_text': 'Russia'}], 'urls': [{'start': 271, 'end': 294, 'url': 'https://t.co/USro4EdeEA', 'expanded_url': 'https://twitter.com/charlie_savage/status/1276603566283726848', 'display_url': 'twitter.com/charlie_savage…'}]}",1276907228256104448,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '871795678447456256', 'name': 'The White House', 'description': 'Conversation from and about the White House, both as a destination and as political voice'}}]"
369,2020-06-26T03:30:40.000Z,"{'retweet_count': 48, 'reply_count': 50, 'like_count': 775, 'quote_count': 7}",I love this company. https://t.co/Yomo9uR2pR,"{'urls': [{'start': 21, 'end': 44, 'url': 'https://t.co/Yomo9uR2pR', 'expanded_url': 'https://twitter.com/virgingalactic/status/1276323946439327748', 'display_url': 'twitter.com/virgingalactic…'}]}",1276357181953064960,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '854692455005921281', 'name': 'Science', 'description': 'Science'}}]"
370,2020-06-26T01:04:58.000Z,"{'retweet_count': 60, 'reply_count': 39, 'like_count': 719, 'quote_count': 6}",Here we go... 🚀🚀🚀 https://t.co/Yl01XqLga9,"{'urls': [{'start': 18, 'end': 41, 'url': 'https://t.co/Yl01XqLga9', 'expanded_url': 'https://twitter.com/virgingalactic/status/1276253220353040402', 'display_url': 'twitter.com/virgingalactic…'}]}",1276320517184557056,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '854692455005921281', 'name': 'Science', 'description': 'Science'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '839159814991167489', 'name': 'Travel', 'description': 'Travel'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857603051657482241', 'name': 'Destinations', 'description': 'Destinations'}}]"
371,2020-06-25T21:31:13.000Z,"{'retweet_count': 511, 'reply_count': 145, 'like_count': 4087, 'quote_count': 49}",At some point we all decide whether to become obsessed with our own self-worth or somebody else’s net worth.,,1276266723440648192,
372,2020-06-24T22:12:25.000Z,"{'retweet_count': 308, 'reply_count': 162, 'like_count': 2966, 'quote_count': 26}","Now, while I can donate money, it won’t be me that will decide this election. It will be Millennials and GenZ. 

At no point in our history has America been more ready for young people to take over.  

We need you to show us the way back home.

PLEASE REGISTER AND VOTE.","{'annotations': [{'start': 144, 'end': 150, 'probability': 0.9957, 'type': 'Place', 'normalized_text': 'America'}]}",1275914706109075456,
373,2020-06-24T22:12:25.000Z,"{'retweet_count': 367, 'reply_count': 288, 'like_count': 4630, 'quote_count': 47}","Earlier this year, I decided to donate to the Democrats whenever Trump did something cruel, reckless or strategically incomprehensible.

He has exceeded all my expectations. 

He's responsible for $750,000 to the Dems and counting...","{'annotations': [{'start': 46, 'end': 54, 'probability': 0.9069, 'type': 'Organization', 'normalized_text': 'Democrats'}, {'start': 65, 'end': 69, 'probability': 0.9992, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 213, 'end': 216, 'probability': 0.898, 'type': 'Organization', 'normalized_text': 'Dems'}]}",1275914705026990082,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]"
374,2020-06-22T15:32:40.000Z,"{'retweet_count': 54, 'reply_count': 30, 'like_count': 679, 'quote_count': 7}",Ship it. 🚀🚀🚀 https://t.co/TU8xkvXVSp,"{'urls': [{'start': 13, 'end': 36, 'url': 'https://t.co/TU8xkvXVSp', 'expanded_url': 'https://twitter.com/virgingalactic/status/1275023567831404545', 'display_url': 'twitter.com/virgingalactic…'}]}",1275089329971331072,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '854692455005921281', 'name': 'Science', 'description': 'Science'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '941747003825852416', 'name': 'International Space Station', 'description': 'International Space Station'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '872801340224806912', 'name': 'Aerospace', 'description': 'Aerospace'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '872802352448667648', 'name': 'NASA', 'description': 'NASA'}}]"
